suite,task,condition,method,seed,score,eta,beta,rank
robustness,module,alpha_1.25,write_trace,10009,0.5674669742584229,0.02,10.0,2
robustness,module,alpha_1.25,write_trace,10010,0.6390262842178345,0.02,10.0,2
robustness,module,alpha_1.25,write_trace,10011,0.6122669577598572,0.02,10.0,2
robustness,module,alpha_1.25,write_trace,10012,0.6856001615524292,0.02,10.0,2
robustness,module,alpha_1.25,write_trace,10013,0.6596198081970215,0.02,10.0,2
robustness,module,alpha_1.25,write_trace,10014,0.6568453907966614,0.02,10.0,2
robustness,module,alpha_1.25,write_trace,10015,0.6381204724311829,0.02,10.0,2
robustness,module,alpha_1.25,write_trace,10016,0.5942215919494629,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10001,0.5871214270591736,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10002,0.5613114833831787,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10003,0.5550470948219299,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10004,0.5902450084686279,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10005,0.573234498500824,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10006,0.5683308243751526,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10007,0.6186854243278503,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10008,0.570789098739624,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10009,0.5564724802970886,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10010,0.594475269317627,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10011,0.5682987570762634,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10012,0.6065875887870789,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10013,0.6181097030639648,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10014,0.5972779393196106,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10015,0.5943026542663574,0.02,10.0,2
robustness,module,alpha_1.25,dqd,10016,0.553496241569519,0.02,10.0,2
robustness,module,alpha_1.25,full_query_trace,10001,0.580786406993866,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10002,0.5589207410812378,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10003,0.5551270246505737,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10004,0.5954805612564087,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10005,0.5660061240196228,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10006,0.5710790753364563,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10007,0.6183338165283203,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10008,0.573777973651886,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10009,0.5522134304046631,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10010,0.5889503359794617,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10011,0.5691505670547485,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10012,0.605461061000824,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10013,0.602929413318634,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10014,0.5941383838653564,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10015,0.5841296911239624,0.02,10.0,4
robustness,module,alpha_1.25,full_query_trace,10016,0.5519798994064331,0.02,10.0,4
